#gene_id	path_id	pathway
hsa:2033	path:hsa04310	Wnt signaling pathway
hsa:22943	path:hsa04310	Wnt signaling pathway
hsa:23002	path:hsa04310	Wnt signaling pathway
hsa:23236	path:hsa04310	Wnt signaling pathway
hsa:23291	path:hsa04310	Wnt signaling pathway
hsa:23401	path:hsa04310	Wnt signaling pathway
hsa:23500	path:hsa04310	Wnt signaling pathway
hsa:2535	path:hsa04310	Wnt signaling pathway
hsa:27101	path:hsa04310	Wnt signaling pathway
hsa:27121	path:hsa04310	Wnt signaling pathway
hsa:27123	path:hsa04310	Wnt signaling pathway
hsa:2932	path:hsa04310	Wnt signaling pathway
hsa:324	path:hsa04310	Wnt signaling pathway
hsa:3725	path:hsa04310	Wnt signaling pathway
hsa:387	path:hsa04310	Wnt signaling pathway
hsa:4040	path:hsa04310	Wnt signaling pathway
hsa:4041	path:hsa04310	Wnt signaling pathway
hsa:4087	path:hsa04310	Wnt signaling pathway
hsa:4088	path:hsa04310	Wnt signaling pathway
hsa:4089	path:hsa04310	Wnt signaling pathway
hsa:4316	path:hsa04310	Wnt signaling pathway
hsa:4609	path:hsa04310	Wnt signaling pathway
hsa:4772	path:hsa04310	Wnt signaling pathway
hsa:4773	path:hsa04310	Wnt signaling pathway
hsa:4775	path:hsa04310	Wnt signaling pathway
hsa:4776	path:hsa04310	Wnt signaling pathway
hsa:51176	path:hsa04310	Wnt signaling pathway
hsa:51384	path:hsa04310	Wnt signaling pathway
hsa:51701	path:hsa04310	Wnt signaling pathway
hsa:5330	path:hsa04310	Wnt signaling pathway
hsa:5331	path:hsa04310	Wnt signaling pathway
hsa:5332	path:hsa04310	Wnt signaling pathway
hsa:54361	path:hsa04310	Wnt signaling pathway
hsa:5467	path:hsa04310	Wnt signaling pathway
hsa:5515	path:hsa04310	Wnt signaling pathway
hsa:5516	path:hsa04310	Wnt signaling pathway
hsa:5518	path:hsa04310	Wnt signaling pathway
hsa:5519	path:hsa04310	Wnt signaling pathway
hsa:5525	path:hsa04310	Wnt signaling pathway
hsa:5526	path:hsa04310	Wnt signaling pathway
hsa:5527	path:hsa04310	Wnt signaling pathway
hsa:5528	path:hsa04310	Wnt signaling pathway
hsa:5529	path:hsa04310	Wnt signaling pathway
hsa:5530	path:hsa04310	Wnt signaling pathway
hsa:5532	path:hsa04310	Wnt signaling pathway
hsa:5533	path:hsa04310	Wnt signaling pathway
hsa:5534	path:hsa04310	Wnt signaling pathway
hsa:5535	path:hsa04310	Wnt signaling pathway
hsa:5566	path:hsa04310	Wnt signaling pathway
hsa:5567	path:hsa04310	Wnt signaling pathway
hsa:5568	path:hsa04310	Wnt signaling pathway
hsa:5578	path:hsa04310	Wnt signaling pathway
hsa:5579	path:hsa04310	Wnt signaling pathway
hsa:5582	path:hsa04310	Wnt signaling pathway
hsa:5599	path:hsa04310	Wnt signaling pathway
hsa:5601	path:hsa04310	Wnt signaling pathway
hsa:5602	path:hsa04310	Wnt signaling pathway
hsa:5613	path:hsa04310	Wnt signaling pathway
hsa:5663	path:hsa04310	Wnt signaling pathway
hsa:56998	path:hsa04310	Wnt signaling pathway
hsa:57216	path:hsa04310	Wnt signaling pathway
hsa:57680	path:hsa04310	Wnt signaling pathway
hsa:5879	path:hsa04310	Wnt signaling pathway
hsa:5880	path:hsa04310	Wnt signaling pathway
hsa:5881	path:hsa04310	Wnt signaling pathway
hsa:59343	path:hsa04310	Wnt signaling pathway
hsa:595	path:hsa04310	Wnt signaling pathway
hsa:6093	path:hsa04310	Wnt signaling pathway
hsa:63928	path:hsa04310	Wnt signaling pathway
hsa:6422	path:hsa04310	Wnt signaling pathway
hsa:6423	path:hsa04310	Wnt signaling pathway
hsa:6424	path:hsa04310	Wnt signaling pathway
hsa:6425	path:hsa04310	Wnt signaling pathway
hsa:64321	path:hsa04310	Wnt signaling pathway
hsa:6477	path:hsa04310	Wnt signaling pathway
hsa:64840	path:hsa04310	Wnt signaling pathway
hsa:6500	path:hsa04310	Wnt signaling pathway
hsa:6885	path:hsa04310	Wnt signaling pathway
hsa:6907	path:hsa04310	Wnt signaling pathway
hsa:6932	path:hsa04310	Wnt signaling pathway
hsa:6934	path:hsa04310	Wnt signaling pathway
hsa:7157	path:hsa04310	Wnt signaling pathway
hsa:7471	path:hsa04310	Wnt signaling pathway
hsa:7472	path:hsa04310	Wnt signaling pathway
hsa:7473	path:hsa04310	Wnt signaling pathway
hsa:7474	path:hsa04310	Wnt signaling pathway
hsa:7475	path:hsa04310	Wnt signaling pathway
hsa:7476	path:hsa04310	Wnt signaling pathway
hsa:7477	path:hsa04310	Wnt signaling pathway
hsa:7478	path:hsa04310	Wnt signaling pathway
hsa:7479	path:hsa04310	Wnt signaling pathway
hsa:7480	path:hsa04310	Wnt signaling pathway
hsa:7481	path:hsa04310	Wnt signaling pathway
hsa:7482	path:hsa04310	Wnt signaling pathway
hsa:7483	path:hsa04310	Wnt signaling pathway
hsa:7484	path:hsa04310	Wnt signaling pathway
hsa:7855	path:hsa04310	Wnt signaling pathway
hsa:79718	path:hsa04310	Wnt signaling pathway
hsa:7976	path:hsa04310	Wnt signaling pathway
hsa:80319	path:hsa04310	Wnt signaling pathway
hsa:80326	path:hsa04310	Wnt signaling pathway
hsa:8061	path:hsa04310	Wnt signaling pathway
hsa:81029	path:hsa04310	Wnt signaling pathway
hsa:815	path:hsa04310	Wnt signaling pathway
hsa:816	path:hsa04310	Wnt signaling pathway
hsa:817	path:hsa04310	Wnt signaling pathway
hsa:818	path:hsa04310	Wnt signaling pathway
hsa:81839	path:hsa04310	Wnt signaling pathway
hsa:8312	path:hsa04310	Wnt signaling pathway
hsa:8313	path:hsa04310	Wnt signaling pathway
hsa:8321	path:hsa04310	Wnt signaling pathway
hsa:8322	path:hsa04310	Wnt signaling pathway
hsa:8323	path:hsa04310	Wnt signaling pathway
hsa:8324	path:hsa04310	Wnt signaling pathway
hsa:8325	path:hsa04310	Wnt signaling pathway
hsa:8326	path:hsa04310	Wnt signaling pathway
hsa:83439	path:hsa04310	Wnt signaling pathway
hsa:8454	path:hsa04310	Wnt signaling pathway
hsa:85407	path:hsa04310	Wnt signaling pathway
hsa:85409	path:hsa04310	Wnt signaling pathway
hsa:8607	path:hsa04310	Wnt signaling pathway
hsa:894	path:hsa04310	Wnt signaling pathway
hsa:8945	path:hsa04310	Wnt signaling pathway
hsa:896	path:hsa04310	Wnt signaling pathway
hsa:89780	path:hsa04310	Wnt signaling pathway
hsa:90665	path:hsa04310	Wnt signaling pathway
hsa:9350	path:hsa04310	Wnt signaling pathway
hsa:9475	path:hsa04310	Wnt signaling pathway
hsa:9978	path:hsa04310	Wnt signaling pathway
hsa:143689	path:hsa04320	Dorso-ventral axis formation
hsa:1956	path:hsa04320	Dorso-ventral axis formation
hsa:2113	path:hsa04320	Dorso-ventral axis formation
hsa:2114	path:hsa04320	Dorso-ventral axis formation
hsa:2120	path:hsa04320	Dorso-ventral axis formation
hsa:2885	path:hsa04320	Dorso-ventral axis formation
hsa:3845	path:hsa04320	Dorso-ventral axis formation
hsa:440822	path:hsa04320	Dorso-ventral axis formation
hsa:4851	path:hsa04320	Dorso-ventral axis formation
hsa:4853	path:hsa04320	Dorso-ventral axis formation
hsa:4854	path:hsa04320	Dorso-ventral axis formation
hsa:4855	path:hsa04320	Dorso-ventral axis formation
hsa:51513	path:hsa04320	Dorso-ventral axis formation
hsa:55124	path:hsa04320	Dorso-ventral axis formation
hsa:5594	path:hsa04320	Dorso-ventral axis formation
hsa:5595	path:hsa04320	Dorso-ventral axis formation
hsa:5604	path:hsa04320	Dorso-ventral axis formation
hsa:56776	path:hsa04320	Dorso-ventral axis formation
hsa:56907	path:hsa04320	Dorso-ventral axis formation
hsa:64506	path:hsa04320	Dorso-ventral axis formation
hsa:652554	path:hsa04320	Dorso-ventral axis formation
hsa:6654	path:hsa04320	Dorso-ventral axis formation
hsa:6655	path:hsa04320	Dorso-ventral axis formation
hsa:84501	path:hsa04320	Dorso-ventral axis formation
hsa:9271	path:hsa04320	Dorso-ventral axis formation
hsa:10683	path:hsa04330	Notch signaling pathway
hsa:11317	path:hsa04330	Notch signaling pathway
hsa:113878	path:hsa04330	Notch signaling pathway
hsa:1387	path:hsa04330	Notch signaling pathway
hsa:1487	path:hsa04330	Notch signaling pathway
hsa:1488	path:hsa04330	Notch signaling pathway
hsa:151636	path:hsa04330	Notch signaling pathway
hsa:171558	path:hsa04330	Notch signaling pathway
hsa:182	path:hsa04330	Notch signaling pathway
hsa:1840	path:hsa04330	Notch signaling pathway
hsa:1855	path:hsa04330	Notch signaling pathway
hsa:1856	path:hsa04330	Notch signaling pathway
hsa:1857	path:hsa04330	Notch signaling pathway
hsa:196403	path:hsa04330	Notch signaling pathway
hsa:2033	path:hsa04330	Notch signaling pathway
hsa:22938	path:hsa04330	Notch signaling pathway
hsa:23220	path:hsa04330	Notch signaling pathway
hsa:23385	path:hsa04330	Notch signaling pathway
hsa:2648	path:hsa04330	Notch signaling pathway
hsa:28514	path:hsa04330	Notch signaling pathway
hsa:3065	path:hsa04330	Notch signaling pathway
hsa:3066	path:hsa04330	Notch signaling pathway
hsa:3280	path:hsa04330	Notch signaling pathway
hsa:3516	path:hsa04330	Notch signaling pathway
hsa:3714	path:hsa04330	Notch signaling pathway
hsa:388585	path:hsa04330	Notch signaling pathway
hsa:3955	path:hsa04330	Notch signaling pathway
hsa:4242	path:hsa04330	Notch signaling pathway
hsa:4851	path:hsa04330	Notch signaling pathway
hsa:4853	path:hsa04330	Notch signaling pathway
hsa:4854	path:hsa04330	Notch signaling pathway
hsa:4855	path:hsa04330	Notch signaling pathway
hsa:51107	path:hsa04330	Notch signaling pathway
hsa:54567	path:hsa04330	Notch signaling pathway
hsa:55534	path:hsa04330	Notch signaling pathway
hsa:55851	path:hsa04330	Notch signaling pathway
hsa:5663	path:hsa04330	Notch signaling pathway
hsa:5664	path:hsa04330	Notch signaling pathway
hsa:5986	path:hsa04330	Notch signaling pathway
hsa:6868	path:hsa04330	Notch signaling pathway
hsa:84441	path:hsa04330	Notch signaling pathway
hsa:8650	path:hsa04330	Notch signaling pathway
hsa:8850	path:hsa04330	Notch signaling pathway
hsa:9253	path:hsa04330	Notch signaling pathway
hsa:9541	path:hsa04330	Notch signaling pathway
hsa:9612	path:hsa04330	Notch signaling pathway
hsa:9794	path:hsa04330	Notch signaling pathway
hsa:122011	path:hsa04340	Hedgehog signaling pathway
hsa:1452	path:hsa04340	Hedgehog signaling pathway
hsa:1453	path:hsa04340	Hedgehog signaling pathway
hsa:1454	path:hsa04340	Hedgehog signaling pathway
hsa:1455	path:hsa04340	Hedgehog signaling pathway
hsa:1456	path:hsa04340	Hedgehog signaling pathway
hsa:23291	path:hsa04340	Hedgehog signaling pathway
hsa:2619	path:hsa04340	Hedgehog signaling pathway
hsa:27148	path:hsa04340	Hedgehog signaling pathway
hsa:2735	path:hsa04340	Hedgehog signaling pathway
hsa:2736	path:hsa04340	Hedgehog signaling pathway
hsa:2737	path:hsa04340	Hedgehog signaling pathway
hsa:2932	path:hsa04340	Hedgehog signaling pathway
hsa:353500	path:hsa04340	Hedgehog signaling pathway
hsa:3549	path:hsa04340	Hedgehog signaling pathway
hsa:4036	path:hsa04340	Hedgehog signaling pathway
hsa:50846	path:hsa04340	Hedgehog signaling pathway
hsa:51384	path:hsa04340	Hedgehog signaling pathway
hsa:51684	path:hsa04340	Hedgehog signaling pathway
hsa:51715	path:hsa04340	Hedgehog signaling pathway
hsa:53944	path:hsa04340	Hedgehog signaling pathway
hsa:54361	path:hsa04340	Hedgehog signaling pathway
hsa:5566	path:hsa04340	Hedgehog signaling pathway
hsa:5567	path:hsa04340	Hedgehog signaling pathway
hsa:5568	path:hsa04340	Hedgehog signaling pathway
hsa:5613	path:hsa04340	Hedgehog signaling pathway
hsa:5727	path:hsa04340	Hedgehog signaling pathway
hsa:64399	path:hsa04340	Hedgehog signaling pathway
hsa:6469	path:hsa04340	Hedgehog signaling pathway
hsa:650	path:hsa04340	Hedgehog signaling pathway
hsa:652	path:hsa04340	Hedgehog signaling pathway
hsa:653	path:hsa04340	Hedgehog signaling pathway
hsa:654	path:hsa04340	Hedgehog signaling pathway
hsa:655	path:hsa04340	Hedgehog signaling pathway
hsa:656	path:hsa04340	Hedgehog signaling pathway
hsa:6608	path:hsa04340	Hedgehog signaling pathway
hsa:7471	path:hsa04340	Hedgehog signaling pathway
hsa:7472	path:hsa04340	Hedgehog signaling pathway
hsa:7473	path:hsa04340	Hedgehog signaling pathway
hsa:7474	path:hsa04340	Hedgehog signaling pathway
hsa:7475	path:hsa04340	Hedgehog signaling pathway
hsa:7476	path:hsa04340	Hedgehog signaling pathway
hsa:7477	path:hsa04340	Hedgehog signaling pathway
hsa:7478	path:hsa04340	Hedgehog signaling pathway
hsa:7479	path:hsa04340	Hedgehog signaling pathway
hsa:7480	path:hsa04340	Hedgehog signaling pathway
hsa:7481	path:hsa04340	Hedgehog signaling pathway
hsa:7482	path:hsa04340	Hedgehog signaling pathway
hsa:7483	path:hsa04340	Hedgehog signaling pathway
hsa:7484	path:hsa04340	Hedgehog signaling pathway
hsa:7546	path:hsa04340	Hedgehog signaling pathway
hsa:80326	path:hsa04340	Hedgehog signaling pathway
hsa:81029	path:hsa04340	Hedgehog signaling pathway
hsa:8643	path:hsa04340	Hedgehog signaling pathway
hsa:8945	path:hsa04340	Hedgehog signaling pathway
hsa:89780	path:hsa04340	Hedgehog signaling pathway
hsa:100506332	path:hsa04350	TGF-beta signaling pathway
hsa:1030	path:hsa04350	TGF-beta signaling pathway
hsa:10468	path:hsa04350	TGF-beta signaling pathway
hsa:10637	path:hsa04350	TGF-beta signaling pathway
hsa:130399	path:hsa04350	TGF-beta signaling pathway
hsa:1311	path:hsa04350	TGF-beta signaling pathway
hsa:1387	path:hsa04350	TGF-beta signaling pathway
hsa:151449	path:hsa04350	TGF-beta signaling pathway
hsa:1634	path:hsa04350	TGF-beta signaling pathway
hsa:1874	path:hsa04350	TGF-beta signaling pathway
hsa:1875	path:hsa04350	TGF-beta signaling pathway
hsa:2033	path:hsa04350	TGF-beta signaling pathway
hsa:268	path:hsa04350	TGF-beta signaling pathway
hsa:269	path:hsa04350	TGF-beta signaling pathway
hsa:3397	path:hsa04350	TGF-beta signaling pathway
hsa:3398	path:hsa04350	TGF-beta signaling pathway
hsa:3399	path:hsa04350	TGF-beta signaling pathway
hsa:3400	path:hsa04350	TGF-beta signaling pathway
hsa:3458	path:hsa04350	TGF-beta signaling pathway
hsa:353500	path:hsa04350	TGF-beta signaling pathway
hsa:3624	path:hsa04350	TGF-beta signaling pathway
hsa:3625	path:hsa04350	TGF-beta signaling pathway
hsa:3626	path:hsa04350	TGF-beta signaling pathway
hsa:387	path:hsa04350	TGF-beta signaling pathway
hsa:392255	path:hsa04350	TGF-beta signaling pathway
hsa:4052	path:hsa04350	TGF-beta signaling pathway
hsa:4086	path:hsa04350	TGF-beta signaling pathway
hsa:4087	path:hsa04350	TGF-beta signaling pathway
hsa:4088	path:hsa04350	TGF-beta signaling pathway
hsa:4089	path:hsa04350	TGF-beta signaling pathway
hsa:4090	path:hsa04350	TGF-beta signaling pathway
hsa:4091	path:hsa04350	TGF-beta signaling pathway
hsa:4092	path:hsa04350	TGF-beta signaling pathway
hsa:4093	path:hsa04350	TGF-beta signaling pathway
hsa:4609	path:hsa04350	TGF-beta signaling pathway
hsa:4838	path:hsa04350	TGF-beta signaling pathway
hsa:5308	path:hsa04350	TGF-beta signaling pathway
hsa:5515	path:hsa04350	TGF-beta signaling pathway
hsa:5516	path:hsa04350	TGF-beta signaling pathway
hsa:5518	path:hsa04350	TGF-beta signaling pathway
hsa:5519	path:hsa04350	TGF-beta signaling pathway
hsa:5594	path:hsa04350	TGF-beta signaling pathway
hsa:5595	path:hsa04350	TGF-beta signaling pathway
hsa:57154	path:hsa04350	TGF-beta signaling pathway
hsa:5933	path:hsa04350	TGF-beta signaling pathway
hsa:5934	path:hsa04350	TGF-beta signaling pathway
hsa:6093	path:hsa04350	TGF-beta signaling pathway
hsa:6198	path:hsa04350	TGF-beta signaling pathway
hsa:6199	path:hsa04350	TGF-beta signaling pathway
hsa:64750	path:hsa04350	TGF-beta signaling pathway
hsa:650	path:hsa04350	TGF-beta signaling pathway
hsa:6500	path:hsa04350	TGF-beta signaling pathway
hsa:652	path:hsa04350	TGF-beta signaling pathway
hsa:653	path:hsa04350	TGF-beta signaling pathway
hsa:654	path:hsa04350	TGF-beta signaling pathway
hsa:655	path:hsa04350	TGF-beta signaling pathway
hsa:656	path:hsa04350	TGF-beta signaling pathway
hsa:657	path:hsa04350	TGF-beta signaling pathway
hsa:658	path:hsa04350	TGF-beta signaling pathway
hsa:659	path:hsa04350	TGF-beta signaling pathway
hsa:6667	path:hsa04350	TGF-beta signaling pathway
hsa:7027	path:hsa04350	TGF-beta signaling pathway
hsa:7040	path:hsa04350	TGF-beta signaling pathway
hsa:7042	path:hsa04350	TGF-beta signaling pathway
hsa:7043	path:hsa04350	TGF-beta signaling pathway
hsa:7044	path:hsa04350	TGF-beta signaling pathway
hsa:7046	path:hsa04350	TGF-beta signaling pathway
hsa:7048	path:hsa04350	TGF-beta signaling pathway
hsa:7057	path:hsa04350	TGF-beta signaling pathway
hsa:7058	path:hsa04350	TGF-beta signaling pathway
hsa:7059	path:hsa04350	TGF-beta signaling pathway
hsa:7060	path:hsa04350	TGF-beta signaling pathway
hsa:7124	path:hsa04350	TGF-beta signaling pathway
hsa:8200	path:hsa04350	TGF-beta signaling pathway
hsa:83729	path:hsa04350	TGF-beta signaling pathway
hsa:8454	path:hsa04350	TGF-beta signaling pathway
hsa:8646	path:hsa04350	TGF-beta signaling pathway
hsa:90	path:hsa04350	TGF-beta signaling pathway
hsa:92	path:hsa04350	TGF-beta signaling pathway
hsa:9241	path:hsa04350	TGF-beta signaling pathway
hsa:93	path:hsa04350	TGF-beta signaling pathway
hsa:9372	path:hsa04350	TGF-beta signaling pathway
hsa:9475	path:hsa04350	TGF-beta signaling pathway
hsa:9765	path:hsa04350	TGF-beta signaling pathway
hsa:9978	path:hsa04350	TGF-beta signaling pathway
hsa:10154	path:hsa04360	Axon guidance
hsa:1020	path:hsa04360	Axon guidance
hsa:10298	path:hsa04360	Axon guidance
hsa:10371	path:hsa04360	Axon guidance
hsa:10500	path:hsa04360	Axon guidance
hsa:10501	path:hsa04360	Axon guidance
hsa:10505	path:hsa04360	Axon guidance
hsa:10507	path:hsa04360	Axon guidance
hsa:10509	path:hsa04360	Axon guidance
hsa:10512	path:hsa04360	Axon guidance
hsa:1072	path:hsa04360	Axon guidance
hsa:10725	path:hsa04360	Axon guidance
hsa:1073	path:hsa04360	Axon guidance
hsa:11261	path:hsa04360	Axon guidance
hsa:137970	path:hsa04360	Axon guidance
hsa:1630	path:hsa04360	Axon guidance
hsa:1808	path:hsa04360	Axon guidance
hsa:1942	path:hsa04360	Axon guidance
hsa:1943	path:hsa04360	Axon guidance
hsa:1944	path:hsa04360	Axon guidance
hsa:1945	path:hsa04360	Axon guidance
hsa:1946	path:hsa04360	Axon guidance
hsa:1947	path:hsa04360	Axon guidance
hsa:1948	path:hsa04360	Axon guidance
hsa:1949	path:hsa04360	Axon guidance
hsa:1969	path:hsa04360	Axon guidance
hsa:2041	path:hsa04360	Axon guidance
hsa:2042	path:hsa04360	Axon guidance
hsa:2043	path:hsa04360	Axon guidance
hsa:2044	path:hsa04360	Axon guidance
hsa:2045	path:hsa04360	Axon guidance
hsa:2046	path:hsa04360	Axon guidance
hsa:2047	path:hsa04360	Axon guidance
hsa:2048	path:hsa04360	Axon guidance
hsa:2049	path:hsa04360	Axon guidance
hsa:2050	path:hsa04360	Axon guidance
hsa:2051	path:hsa04360	Axon guidance
hsa:219699	path:hsa04360	Axon guidance
hsa:223117	path:hsa04360	Axon guidance
hsa:2242	path:hsa04360	Axon guidance
hsa:22854	path:hsa04360	Axon guidance
hsa:22885	path:hsa04360	Axon guidance
hsa:23365	path:hsa04360	Axon guidance
hsa:23380	path:hsa04360	Axon guidance
hsa:23654	path:hsa04360	Axon guidance
hsa:25	path:hsa04360	Axon guidance
hsa:2534	path:hsa04360	Axon guidance
hsa:25791	path:hsa04360	Axon guidance
hsa:27289	path:hsa04360	Axon guidance
hsa:2770	path:hsa04360	Axon guidance
hsa:2771	path:hsa04360	Axon guidance
hsa:2773	path:hsa04360	Axon guidance
hsa:285220	path:hsa04360	Axon guidance
hsa:2932	path:hsa04360	Axon guidance
hsa:29984	path:hsa04360	Axon guidance
hsa:3265	path:hsa04360	Axon guidance
hsa:3688	path:hsa04360	Axon guidance
hsa:3845	path:hsa04360	Axon guidance
hsa:387	path:hsa04360	Axon guidance
hsa:3897	path:hsa04360	Axon guidance
hsa:3983	path:hsa04360	Axon guidance
hsa:3984	path:hsa04360	Axon guidance
hsa:3985	path:hsa04360	Axon guidance
hsa:4233	path:hsa04360	Axon guidance
hsa:4690	path:hsa04360	Axon guidance
hsa:4772	path:hsa04360	Axon guidance
hsa:4773	path:hsa04360	Axon guidance
hsa:4775	path:hsa04360	Axon guidance
hsa:4776	path:hsa04360	Axon guidance
hsa:4893	path:hsa04360	Axon guidance
hsa:4917	path:hsa04360	Axon guidance
hsa:5058	path:hsa04360	Axon guidance
hsa:5062	path:hsa04360	Axon guidance
hsa:5063	path:hsa04360	Axon guidance
hsa:5361	path:hsa04360	Axon guidance
hsa:5362	path:hsa04360	Axon guidance
hsa:5364	path:hsa04360	Axon guidance
hsa:5365	path:hsa04360	Axon guidance
hsa:54437	path:hsa04360	Axon guidance
hsa:54910	path:hsa04360	Axon guidance
hsa:5530	path:hsa04360	Axon guidance
hsa:5532	path:hsa04360	Axon guidance
hsa:5533	path:hsa04360	Axon guidance
hsa:5534	path:hsa04360	Axon guidance
hsa:5535	path:hsa04360	Axon guidance
hsa:55558	path:hsa04360	Axon guidance
hsa:5594	path:hsa04360	Axon guidance
hsa:5595	path:hsa04360	Axon guidance
hsa:56896	path:hsa04360	Axon guidance
hsa:56920	path:hsa04360	Axon guidance
hsa:56924	path:hsa04360	Axon guidance
hsa:57144	path:hsa04360	Axon guidance
hsa:5747	path:hsa04360	Axon guidance
hsa:57522	path:hsa04360	Axon guidance
hsa:57556	path:hsa04360	Axon guidance
hsa:57689	path:hsa04360	Axon guidance
hsa:57715	path:hsa04360	Axon guidance
hsa:5879	path:hsa04360	Axon guidance
hsa:5880	path:hsa04360	Axon guidance
hsa:5881	path:hsa04360	Axon guidance
hsa:5921	path:hsa04360	Axon guidance
hsa:59277	path:hsa04360	Axon guidance
hsa:5998	path:hsa04360	Axon guidance
hsa:6091	path:hsa04360	Axon guidance
hsa:6092	path:hsa04360	Axon guidance
hsa:6093	path:hsa04360	Axon guidance
hsa:6387	path:hsa04360	Axon guidance
hsa:63928	path:hsa04360	Axon guidance
hsa:6405	path:hsa04360	Axon guidance
hsa:642132	path:hsa04360	Axon guidance
hsa:64218	path:hsa04360	Axon guidance
hsa:64221	path:hsa04360	Axon guidance
hsa:6585	path:hsa04360	Axon guidance
